ID,fL,fG-T,fG-R,fG-K,fG-C,fG-A,
85be412a-dc18-4714-a556-d199f984209c_lvl158,0.1585273871919559,-27.35676831238971,0.5784701792468534,0.06231089935736363,-0.3792842420528224,-0.3792842420528224,
8b1fe243-3a4d-4c3d-ac18-b251cc558b05_lvl115,0.7770625870878812,-6.550434659346167,0.37657275544633784,0.12569180176155678,0.16808474051469052,0.16808474051469052,
8b1fe243-3a4d-4c3d-ac18-b251cc558b05_lvl146,0.6937920585217002,-6.901109036220128,-0.9883782065244359,0.3476841475399095,0.6237805214304791,0.6237805214304791,
8b1fe243-3a4d-4c3d-ac18-b251cc558b05_lvl169,0.6537270975995478,-5.04986455213761,0.2868536026180108,0.4542141066776853,0.005371517275273902,0.005371517275273902,
8b1fe243-3a4d-4c3d-ac18-b251cc558b05_lvl70,0.7992178396407236,-10.08826112422774,-0.32412364952912237,0.31465808921106053,0.4201730354257096,0.4201730354257096,
8ca1d2dc-4daa-44d9-a842-659c691eac35_lvl118,0.6256991004697158,-13.499467733865282,0.48240669037874323,0.6323262172795235,0.11281832409715613,0.48240669037874323,
8ca1d2dc-4daa-44d9-a842-659c691eac35_lvl139,0.5795907992175484,-1.2378944084170156,0.703301248405975,0.6334893653176947,0.6791763705061711,0.703301248405975,
8ca1d2dc-4daa-44d9-a842-659c691eac35_lvl62,0.7801792029905282,-50.75305242436342,0.8672236946482867,0.8982033607647073,0.6350450880647271,0.8672236946482867,
8ca1d2dc-4daa-44d9-a842-659c691eac35_lvl72,0.7490546520556197,-16.665286133533534,0.4626334750156922,-0.2793406492685622,0.292090947698195,0.4626334750156922,
8e16acd5-31df-429f-a0b4-4e6f82157507_lvl143,0.6872987723121188,-6.523718672111255,0.6806887764786042,0.4946488198694212,0.8779618322910988,0.8779618322910988,
8e16acd5-31df-429f-a0b4-4e6f82157507_lvl29,0.8681235841489346,-7.728178624374167,0.3004967055524157,0.30774497951562696,0.19504048188490788,0.19504048188490788,
8e16acd5-31df-429f-a0b4-4e6f82157507_lvl31,0.8238163126449447,-2.646440288009878,0.9118953808327248,0.8968600222626306,0.8711160015242434,0.8711160015242434,
8e16acd5-31df-429f-a0b4-4e6f82157507_lvl93,0.7226768964505262,-8.249822750871582,0.8012131017220725,0.8341600694288073,0.7955266568553895,0.7955266568553895,
90237211-82c9-4695-9a59-8d975f6bef3a_lvl10,0.8872979277266032,-11.23444766562609,0.8560487587409725,0.8884392434320616,0.9021340500067673,0.9021340500067673,
90237211-82c9-4695-9a59-8d975f6bef3a_lvl149,0.7080731501324988,-12.70886420893546,0.9211355901203845,-0.0017185959161535073,0.7680129065764885,0.7680129065764885,
90237211-82c9-4695-9a59-8d975f6bef3a_lvl184,0.6275099975793964,-13.7293527363601,0.8345509661338095,0.7730277743316222,0.6928388290762559,0.6928388290762559,
90237211-82c9-4695-9a59-8d975f6bef3a_lvl84,0.7495073952818977,-14.361136313187698,0.425432830654757,0.7855126416450777,0.621040979386616,0.621040979386616,
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl142,0.7114343039376347,-4.353053370447784,0.6217922408325487,0.28268946972022263,0.3237541910149643,0.6217922408325487,
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl25,0.8289053961559257,-49.97488326813039,0.42245036077170545,0.6731705365028287,-0.6838278975369708,0.42245036077170545,
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl46,0.858543174774505,-11.563935909963789,0.2543359555129634,0.47621825050177846,-0.03307549028532319,0.2543359555129634,
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl84,0.7495073952818977,-6.647378707409694,0.425432830654757,0.7855126416450777,0.621040979386616,0.425432830654757,
9720c245-2bd9-44e0-825b-d54324f5b90a_lvl169,0.6537270975995478,-11.27875382978899,0.2868536026180108,0.4542141066776853,0.005371517275273902,0.005371517275273902,
9720c245-2bd9-44e0-825b-d54324f5b90a_lvl186,0.5978734040310237,-10.743118555578684,0.21511898119156125,0.5470744874523091,0.7083779505230288,0.7083779505230288,
9720c245-2bd9-44e0-825b-d54324f5b90a_lvl37,0.8393921897916077,-12.021319332921918,0.7989354029270698,0.8785801475147363,0.7145989393667967,0.7145989393667967,
9ecbe03d-97b6-48aa-b3ba-a21d09d0fd56_lvl162,-0.009577524303831,-79.8609536045041,-0.3806242093780696,0.8720269737028286,-0.013036385892549518,-0.3806242093780696,
9ecbe03d-97b6-48aa-b3ba-a21d09d0fd56_lvl34,0.8554821577847052,-6.214021862029669,0.8345910995650428,0.8782860054426274,0.5257548185586558,0.8345910995650428,
9ecbe03d-97b6-48aa-b3ba-a21d09d0fd56_lvl4,0.9077463054179452,-6.87401215373825,0.4884128311572532,0.7749633332281849,0.30667427947254233,0.4884128311572532,
9ecbe03d-97b6-48aa-b3ba-a21d09d0fd56_lvl87,0.8077175954256695,-12.793823651354892,-0.07909031883074052,-0.14261872775953477,-1.0833229353674438,-0.07909031883074052,
9fa2d416-3c98-481e-9f25-608316e9aa27_lvl128,0.7054780529791141,-6.661905567938663,-0.02332707738284632,-0.4403593656179259,0.3950682022576041,-0.02332707738284632,
9fa2d416-3c98-481e-9f25-608316e9aa27_lvl14,0.8902387914795569,-5.104101890974423,0.641129263520542,0.809013857029771,0.7459727749436134,0.641129263520542,
9fa2d416-3c98-481e-9f25-608316e9aa27_lvl30,0.864460908540475,-6.85366157288301,0.3586308790826591,-0.4896153913702081,0.7297067138131016,0.3586308790826591,
9fa2d416-3c98-481e-9f25-608316e9aa27_lvl54,0.7340966290706344,-8.89170396216029,-0.2883345083168603,-0.047858034845578344,-0.9186940549267143,-0.2883345083168603,
a107d2f0-b4b0-4782-8416-1d1219f13fc5_lvl142,0.7114343039376347,-23.21724591371216,0.6217922408325487,0.28268946972022263,0.3237541910149643,0.6217922408325487,
a107d2f0-b4b0-4782-8416-1d1219f13fc5_lvl45,0.8269380244777719,-10.570080700583013,0.4479199947082472,0.3184390436120721,0.5174724743737589,0.4479199947082472,
a107d2f0-b4b0-4782-8416-1d1219f13fc5_lvl67,0.8016600789707266,-6.988601098705653,0.7472475798794309,0.6486120576442027,0.5573682341851528,0.7472475798794309,
a107d2f0-b4b0-4782-8416-1d1219f13fc5_lvl83,0.7691741096431005,-7.518087471410525,0.8779033353174523,0.6726405699475662,0.8756252961087696,0.8779033353174523,
a11999eb-48ab-4655-b2e7-a102e7210111_lvl145,0.6816876427227992,-6.561565945850896,0.23766535573959865,0.0722519251373237,0.3872594438587546,0.23766535573959865,
a11999eb-48ab-4655-b2e7-a102e7210111_lvl31,0.8238163126449447,-3.899598921923831,0.9118953808327248,0.8968600222626306,0.8711160015242434,0.9118953808327248,
a11999eb-48ab-4655-b2e7-a102e7210111_lvl53,0.8239393304021476,-0.7271928543298115,0.5614408212481004,0.6100342997769167,0.5661645845737754,0.5614408212481004,
a11999eb-48ab-4655-b2e7-a102e7210111_lvl70,0.7861384433913666,-8.35377575408285,-0.33558082491190694,0.25631189977437663,0.39963890028341365,-0.33558082491190694,
a26fa938-16d9-4751-9d7b-542fb44a0ee8_lvl118,0.4998754571899402,-47.78623077775681,0.3783687944506619,0.7297447698524542,0.16947429195888855,0.16947429195888855,
a26fa938-16d9-4751-9d7b-542fb44a0ee8_lvl125,0.7158016437626237,-15.042825898513112,0.7850047741651708,0.7251588612148618,0.6606533375448863,0.6606533375448863,
a26fa938-16d9-4751-9d7b-542fb44a0ee8_lvl17,0.8329755532246942,-1.77562505051453,0.23049607987385243,0.06819411412983976,0.7957653573471329,0.7957653573471329,
a26fa938-16d9-4751-9d7b-542fb44a0ee8_lvl28,0.8630906304942804,-7.517283941475179,0.7669183140598744,0.7861335366549141,0.6646009835703439,0.6646009835703439,
a26fa938-16d9-4751-9d7b-542fb44a0ee8_lvl52,0.8231004117207945,-14.85401908295132,0.6304762643927267,0.5173466192757201,-0.3094811808955471,-0.3094811808955471,
a26fa938-16d9-4751-9d7b-542fb44a0ee8_lvl63,0.2797173800385782,-82.78589668183204,0.2001837147495427,1.0,0.9530310085228755,0.9530310085228755,
a26fa938-16d9-4751-9d7b-542fb44a0ee8_lvl69,0.8132957536573073,-23.34390771574531,0.7270483141944202,0.7888386678491206,0.5688353072814091,0.5688353072814091,
a3bbdd04-4020-4bc8-95d2-692568fe9115_lvl154,0.7767357667483288,-29.16558190303405,0.13209560913800872,0.5471628158146481,-0.10085155193908335,0.13209560913800872,
a3bbdd04-4020-4bc8-95d2-692568fe9115_lvl19,0.8771399530980478,-19.26875241659548,0.7922243235850343,0.2458847214083254,0.20264113075027454,0.7922243235850343,
a3bbdd04-4020-4bc8-95d2-692568fe9115_lvl196,0.6193207300934779,-12.12468998198841,0.8342145932225186,0.28991927279062724,0.16584205568520496,0.8342145932225186,
a3bbdd04-4020-4bc8-95d2-692568fe9115_lvl72,0.8200953036178493,-16.122926258659763,0.671330716887688,-0.040001017540957085,0.27023162747678453,0.671330716887688,
a680318c-8079-4ec8-9ea6-80ae2addc343_lvl1,0.9104926453012966,-10.068973896093407,0.7992093364797402,0.8766758219523513,0.8910190696685707,0.7992093364797402,
a680318c-8079-4ec8-9ea6-80ae2addc343_lvl117,0.3941435746933379,-9.116040768133836,0.40955267889520175,0.45043817111925577,0.4616338257154824,0.40955267889520175,
a680318c-8079-4ec8-9ea6-80ae2addc343_lvl26,0.6531429721166057,-44.9277769994797,0.8409435442636976,0.7904677760333506,0.8705335794261573,0.8409435442636976,
a89045cd-3900-400f-85c2-74b49190c972_lvl159,0.6792383290367291,-11.07251650577665,0.24324233611036306,-0.030295084542389907,0.05014658625785842,0.05014658625785842,
a89045cd-3900-400f-85c2-74b49190c972_lvl187,0.6610719043459212,-19.206846780695734,0.4111258816638046,0.3876850478770882,0.4199966894899299,0.4199966894899299,
a89045cd-3900-400f-85c2-74b49190c972_lvl44,0.8381600664154232,-11.016832668470782,0.6000573597511516,0.521313790887272,0.6199224616573572,0.6199224616573572,
a89045cd-3900-400f-85c2-74b49190c972_lvl54,0.8086182845571392,-13.010244930908827,0.16666791143772675,0.27064960693501844,-0.6458122075687679,-0.6458122075687679,
ab233937-5e24-4c8a-a294-cfe793cbed00_lvl146,0.6937920585217002,-13.210492696613636,-0.9883782065244359,0.3476841475399095,0.6237805214304791,-0.9883782065244359,
ab233937-5e24-4c8a-a294-cfe793cbed00_lvl168,0.6425535818413626,-19.786052348753117,-0.02611386341192189,0.5844541811062979,0.15470809518521583,-0.02611386341192189,
ab233937-5e24-4c8a-a294-cfe793cbed00_lvl183,0.6030437642164428,-11.586358577317728,0.5949327791623268,0.15551865266630996,0.5183493117792349,0.5949327791623268,
b0e1b70f-4fab-4540-bb3c-3bdbdfaf3cfe_lvl112,0.7685421035438211,-18.785965840753477,0.5381518860842135,0.2586088122178285,0.12201634323237781,0.12201634323237781,
b0e1b70f-4fab-4540-bb3c-3bdbdfaf3cfe_lvl137,0.7244466659938305,-10.28188913557746,0.5564022533154472,-0.7166056616172898,0.40265319557482937,0.40265319557482937,
b0e1b70f-4fab-4540-bb3c-3bdbdfaf3cfe_lvl162,-0.009577524303831,-10.738043153065115,-0.3806242093780696,0.8720269737028286,-0.013036385892549518,-0.013036385892549518,
b0e1b70f-4fab-4540-bb3c-3bdbdfaf3cfe_lvl6,0.896951303209758,-6.127014942513484,0.6294183285009781,0.7295679720846556,0.5316660405820787,0.5316660405820787,
b11e2911-4d8f-48f0-bc28-8db6c9d0ffd5_lvl103,0.6992808647204067,-13.508348298088348,0.6876898694010406,0.07110703790059092,0.5675762519250427,0.5675762519250427,
b11e2911-4d8f-48f0-bc28-8db6c9d0ffd5_lvl129,0.712603002742849,-16.264671102978184,0.6850421751460254,0.3457117407482521,0.04750175168298642,0.04750175168298642,
b11e2911-4d8f-48f0-bc28-8db6c9d0ffd5_lvl177,0.6304419602536983,-17.389856447769148,0.8644822747806089,0.8002864738743093,0.8497019303343215,0.8497019303343215,
b11e2911-4d8f-48f0-bc28-8db6c9d0ffd5_lvl193,0.5745650526177836,-24.983335627304665,-0.24001000803486605,-0.236583623628071,0.13746414740295199,0.13746414740295199,
b27967e0-d66f-4297-8e27-c280edf5cbcb_lvl130,0.6515375319652292,-6.813365673855401,0.3847371402841558,0.8077509711117674,0.6360584360754904,0.3847371402841558,
b27967e0-d66f-4297-8e27-c280edf5cbcb_lvl165,0.7523166606603044,-5.844464640304772,0.6389736719408048,-0.25455451909939003,0.4343022715978029,0.6389736719408048,
b27967e0-d66f-4297-8e27-c280edf5cbcb_lvl42,0.8331859623146799,-6.072440142506238,0.4948022995003273,0.4174909489020482,0.5038805589334339,0.4948022995003273,
b27967e0-d66f-4297-8e27-c280edf5cbcb_lvl58,0.8195824491899092,-1.6426130877588283,0.32126234862618835,0.5171837123741628,0.19064108847492112,0.32126234862618835,
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl134,0.7467606060662391,-13.555373018513722,0.7413401949269764,0.8520412057990633,0.83577504196027,0.7413401949269764,
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl162,0.6972552835389726,-5.7083779752484896,-0.09420172229370155,0.34800387928895987,0.5627322623120411,-0.09420172229370155,
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl30,0.864460908540475,-5.327611875509461,0.3586308790826591,-0.4896153913702081,0.7297067138131016,0.3586308790826591,
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl81,0.6587777473213626,-5.482284899889954,0.15849067758054985,-1.8144344625034563,-1.5065521696979032,0.15849067758054985,
c09113a4-46c7-4ffc-8af8-c09e9fcb3ff8_lvl145,0.6816876427227992,-15.535516643002772,0.23766535573959865,0.0722519251373237,0.3872594438587546,0.23766535573959865,
c09113a4-46c7-4ffc-8af8-c09e9fcb3ff8_lvl199,0.7153712477934177,-26.242390953079184,0.6621480498719534,0.7562608210464696,0.7848407872399258,0.6621480498719534,
c09113a4-46c7-4ffc-8af8-c09e9fcb3ff8_lvl58,0.7984348363823323,-24.042601065787192,0.5768316160960302,0.6574815222125892,0.49109517825565685,0.5768316160960302,
c25c6ad3-626d-4563-9a22-81b0f8b9e8d5_lvl142,0.6935662523431071,-8.02257718596378,0.6009560292629691,0.24188225513176426,0.3151740691880994,0.3151740691880994,
c25c6ad3-626d-4563-9a22-81b0f8b9e8d5_lvl168,0.6425535818413626,-9.803742852420616,-0.02611386341192189,0.5844541811062979,0.15470809518521583,0.15470809518521583,
c25c6ad3-626d-4563-9a22-81b0f8b9e8d5_lvl27,0.8529706585589433,-7.831643122851926,0.4278218957021842,0.8307623026484937,0.8046044268482873,0.8046044268482873,
c25c6ad3-626d-4563-9a22-81b0f8b9e8d5_lvl62,0.8263419838144045,-10.018696795080944,0.8377901413061626,0.9114274193479421,0.7195907549644518,0.7195907549644518,
c3e1cda7-b7fd-46b6-925b-0cbfb85bae89_lvl114,0.6861882904134063,-29.91548278286512,0.41471384852008025,0.08016710784202707,-0.37220441752149586,0.08016710784202707,
c3e1cda7-b7fd-46b6-925b-0cbfb85bae89_lvl122,0.6939756803128374,-6.790382259794675,0.8147586434396104,0.30050231742412364,0.6518769885031035,0.30050231742412364,
c3e1cda7-b7fd-46b6-925b-0cbfb85bae89_lvl179,0.6240777914088189,-7.48624785422528,0.6095678245516152,0.7555305330292804,-0.040407590093777326,0.7555305330292804,
c3e1cda7-b7fd-46b6-925b-0cbfb85bae89_lvl27,0.8529706585589433,-12.660678970069576,0.4278218957021842,0.8307623026484937,0.8046044268482873,0.8307623026484937,
c4699748-0982-4c0d-97ec-287b108f8897_lvl116,0.6614818043508391,-37.92727728609725,0.5911598146514476,0.1723027463651535,-0.14110802764976743,0.5911598146514476,
c4699748-0982-4c0d-97ec-287b108f8897_lvl148,0.4600691274131774,-29.49154288725945,0.8069844598077902,0.7064578686475864,0.6368811513656992,0.8069844598077902,
c4699748-0982-4c0d-97ec-287b108f8897_lvl179,0.6106868715436865,-42.054642263768685,0.6499829580962506,0.7497485330716843,-0.13320725729837582,0.6499829580962506,
c4699748-0982-4c0d-97ec-287b108f8897_lvl194,0.6112026980085751,-20.72345776859227,-0.006209365869554087,0.2624913719907324,0.11622621376696536,-0.006209365869554087,
cb577ff9-dd86-4191-9dff-51b04f83410a_lvl100,0.7410707858919788,-4.825009406372523,0.4857857771146021,0.16158592199997152,0.48773741195740267,0.48773741195740267,
cb577ff9-dd86-4191-9dff-51b04f83410a_lvl146,0.6937920585217002,-7.209259082931013,-0.9883782065244359,0.3476841475399095,0.6237805214304791,0.6237805214304791,
cb577ff9-dd86-4191-9dff-51b04f83410a_lvl61,0.7855235088205721,-7.915357517834099,0.9145498226418588,0.4658583970626639,0.37028431551108504,0.37028431551108504,
cb577ff9-dd86-4191-9dff-51b04f83410a_lvl98,0.8210487584575592,-3.285088425325461,0.737104629631682,0.48082362631320996,0.08908146448598274,0.08908146448598274,
cf8680ff-9cc5-4a30-b2f1-0e6ceaf39e9c_lvl152,0.5028986729533146,-36.98411965134205,0.7137869897856154,0.4087134402621632,0.6005474847579361,0.6005474847579361,
cf8680ff-9cc5-4a30-b2f1-0e6ceaf39e9c_lvl155,0.6012159691296012,-13.247355006358088,0.6739766789811465,0.5589117939970902,0.5707168366724967,0.5707168366724967,
cf8680ff-9cc5-4a30-b2f1-0e6ceaf39e9c_lvl166,0.6191975993699677,-8.732097677734847,0.6295909597998041,0.3331772424975938,0.6436471544627588,0.6436471544627588,
cf8680ff-9cc5-4a30-b2f1-0e6ceaf39e9c_lvl184,0.6058430396220572,-10.58322272650385,0.8306100552740766,0.7503305517647844,0.6621227119838815,0.6621227119838815,
cf9eaa65-e5fe-45ce-ab87-c2a4fccfff0b_lvl144,0.5991461659902574,-27.42536633833752,0.24566485109313121,0.1910682725427791,0.5387632084071109,0.24566485109313121,
cf9eaa65-e5fe-45ce-ab87-c2a4fccfff0b_lvl194,0.57464670316777,-26.05584665101929,-0.028400359506364586,0.13574157964201286,-0.01932488717597956,-0.028400359506364586,
cfa734c5-6381-48bc-9a44-436292751245_lvl129,0.6599613637110813,-17.847667459912174,0.639825341737104,0.32536021045654906,-0.14973218651117254,0.639825341737104,
cfa734c5-6381-48bc-9a44-436292751245_lvl138,0.6911665016088151,-20.5803064976587,0.1624251775956496,0.37917415830961526,0.4004642572935863,0.1624251775956496,
cfa734c5-6381-48bc-9a44-436292751245_lvl70,0.7992178396407236,-13.755580836126567,-0.32412364952912237,0.31465808921106053,0.4201730354257096,-0.32412364952912237,
d19a149b-1d08-4720-bc60-716abcb6be88_lvl199,0.6540500782973055,-11.63739386888511,0.6584566082556776,0.00876105495933328,-0.14150687143077562,-0.14150687143077562,
d19a149b-1d08-4720-bc60-716abcb6be88_lvl60,0.7930364445465935,-13.07675156801614,0.921550122736704,0.8102841601565862,0.7649763914583764,0.7649763914583764,
d19a149b-1d08-4720-bc60-716abcb6be88_lvl73,0.2053651460000326,-15.79045963717634,0.19419297506764255,-0.3093721491812276,0.28770676984704535,0.28770676984704535,
d19a149b-1d08-4720-bc60-716abcb6be88_lvl90,0.7119387650560068,-4.041518594453286,0.819568645978978,0.7477625626624274,0.5503411707347992,0.5503411707347992,
d2e85f74-0303-4961-aee4-8ab04b416f98_lvl169,0.6537270975995478,-7.217182867620663,0.2868536026180108,0.4542141066776853,0.005371517275273902,0.2868536026180108,
d2e85f74-0303-4961-aee4-8ab04b416f98_lvl18,0.8482630953369302,-6.991061585224622,0.7085738712319752,0.6323894696203685,0.33930693641493803,0.7085738712319752,
daeba09e-2e25-49f2-bc1f-182fd053f3a4_lvl177,0.6451202160181716,-7.394025480158005,0.8642946874377362,0.7971703221712649,0.8387566032169325,0.7971703221712649,
daeba09e-2e25-49f2-bc1f-182fd053f3a4_lvl187,0.636803557766707,-12.185667535148696,0.446519687083635,0.33758850697846576,0.5414116825949997,0.33758850697846576,
daeba09e-2e25-49f2-bc1f-182fd053f3a4_lvl60,0.7931764997731873,-3.8423247733233543,0.92868192976064,0.8177374712520056,0.7739234607179099,0.8177374712520056,
daeba09e-2e25-49f2-bc1f-182fd053f3a4_lvl61,0.7855235088205721,-6.652037555284867,0.9145498226418588,0.4658583970626639,0.37028431551108504,0.4658583970626639,
df68c988-120e-42a0-a498-7d7a567e9bc3_lvl107,0.7602845383118919,-13.03680942069597,0.7400508185974037,0.825973780374298,0.6251152191582835,0.7400508185974037,
df68c988-120e-42a0-a498-7d7a567e9bc3_lvl175,0.690281130341881,-25.522978495790497,0.6927073553451696,0.3081820934128217,0.23206583731334007,0.6927073553451696,
df68c988-120e-42a0-a498-7d7a567e9bc3_lvl24,0.8185839385587063,-34.250462865945025,0.2550868069150354,0.5937078319826934,0.5713607604505873,0.2550868069150354,
df68c988-120e-42a0-a498-7d7a567e9bc3_lvl53,0.8239393304021476,-10.327116886275563,0.5614408212481004,0.6100342997769167,0.5661645845737754,0.5614408212481004,
e2215704-e65c-4f6f-893c-abdf71a1fd5f_lvl129,0.712603002742849,-6.429912965302695,0.6850421751460254,0.3457117407482521,0.04750175168298642,0.6850421751460254,
e2215704-e65c-4f6f-893c-abdf71a1fd5f_lvl132,0.7092523864404693,-6.209364441449142,0.48448253041159933,0.5837661452637735,0.27950333393956245,0.48448253041159933,
e2215704-e65c-4f6f-893c-abdf71a1fd5f_lvl161,0.6700635186436733,-13.311595445366256,0.6448516813091889,0.483565463141095,0.5148030710168661,0.6448516813091889,
e357e3de-be46-4360-b98a-d4c599431be7_lvl167,0.6472069282657235,-9.531722695640113,0.7640425742940326,0.5498722818729544,0.06978737469311348,0.7640425742940326,
e357e3de-be46-4360-b98a-d4c599431be7_lvl27,0.8529706585589433,-11.171558869390504,0.4278218957021842,0.8307623026484937,0.8046044268482873,0.4278218957021842,
e357e3de-be46-4360-b98a-d4c599431be7_lvl38,0.8202171747673268,-17.44146347743739,0.31383839306625655,-0.18091633684260622,-0.17942001523640635,0.31383839306625655,
e357e3de-be46-4360-b98a-d4c599431be7_lvl57,0.8506131638766109,-13.973926706313806,0.4604040487155082,0.4922569495777193,0.5822076487501371,0.4604040487155082,
e357e3de-be46-4360-b98a-d4c599431be7_lvl64,0.8021674520154233,-26.72371287328699,0.7622825369628643,0.7459298813621813,0.5126789675015128,0.7622825369628643,
e357e3de-be46-4360-b98a-d4c599431be7_lvl97,0.7462320406230197,-17.909953023324807,0.5741831442595392,0.4785044970339661,0.6828948128119474,0.5741831442595392,
e552776d-f5fc-45a8-83ac-cf12fbe2a5c1_lvl13,0.8932647699278317,-7.849477152967359,0.7567048210624248,0.724291896730919,0.5704099547697449,0.5704099547697449,
e552776d-f5fc-45a8-83ac-cf12fbe2a5c1_lvl137,0.2249609325278881,-10.100574620378106,0.17479665486584947,-0.5277340780268543,0.06825370264580644,0.06825370264580644,
e552776d-f5fc-45a8-83ac-cf12fbe2a5c1_lvl157,0.6365402535350266,-8.238690138907952,0.8110093056200149,0.3298986159101952,0.15784342360322406,0.15784342360322406,
e552776d-f5fc-45a8-83ac-cf12fbe2a5c1_lvl32,0.8319958325767746,-6.915396508149088,0.8877872294735163,0.5216459048546095,0.7230984891032534,0.7230984891032534,
e8fa1eee-54e3-49af-bd53-33de244a87be_lvl114,0.5971403733447782,-15.58610936996821,0.29549839163571545,-0.17225748901274307,-0.5838761621171273,-0.17225748901274307,
e8fa1eee-54e3-49af-bd53-33de244a87be_lvl196,0.6193207300934779,-10.328841593657703,0.8342145932225186,0.28991927279062724,0.16584205568520496,0.28991927279062724,
e8fa1eee-54e3-49af-bd53-33de244a87be_lvl33,0.8328631122268608,-19.978638956109688,0.6294438948142397,0.638185606550899,0.4644672187758394,0.638185606550899,
e8fa1eee-54e3-49af-bd53-33de244a87be_lvl63,0.5973842810115664,-13.89425884534326,0.33102375531043376,0.3710050163576683,-0.19110074858659765,0.3710050163576683,
edceed34-0e98-45b2-9ec8-e0139398b646_lvl143,0.6872987723121188,-9.283500828668512,0.6806887764786042,0.4946488198694212,0.8779618322910988,0.8779618322910988,
edceed34-0e98-45b2-9ec8-e0139398b646_lvl185,0.6168432045394363,-10.766637980581336,0.7985608045357956,0.37165299186180367,0.49790555267201736,0.49790555267201736,
edceed34-0e98-45b2-9ec8-e0139398b646_lvl195,0.5636186635551294,-6.184150468914465,-0.5562303129265378,0.7897998284879899,0.8082103830714644,0.8082103830714644,
edceed34-0e98-45b2-9ec8-e0139398b646_lvl52,0.7936825962738411,-21.785191767592316,0.5095904640455041,0.39627963300054253,-0.3382658921517126,-0.3382658921517126,
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl134,0.7395139177167308,-13.20306995542412,0.7473271574385802,0.8534166411763163,0.8459154080698894,0.7473271574385802,
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl89,0.721238579062576,-13.486551322351392,0.9308183038425691,0.8109807885970022,0.8792247225857988,0.9308183038425691,
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl34,0.8554821577847052,-8.057084282102606,0.8345910995650428,0.8782860054426274,0.5257548185586558,0.8782860054426274,
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl36,0.8352634384261634,-2.0534064493224617,0.7449721067180978,0.6212824642492119,0.855785912411594,0.6212824642492119,
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl55,0.8475899743801478,-15.17719565913232,0.7257457273049027,0.750293863315789,0.6664541280436014,0.750293863315789,
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl87,0.8077175954256695,-8.451205831185288,-0.07909031883074052,-0.14261872775953477,-1.0833229353674438,-0.14261872775953477,
f46dc364-473c-4af6-8661-01e445e6f3db_lvl120,0.5133090088144683,-15.294583286741702,0.8623999036318402,0.9189767792992539,0.9317433247492172,0.8623999036318402,
f46dc364-473c-4af6-8661-01e445e6f3db_lvl142,0.1721419319341636,-14.92676565383004,0.5949708052722853,-2.794814965405578,-1.0045411029883102,0.5949708052722853,
f46dc364-473c-4af6-8661-01e445e6f3db_lvl183,0.5166448397508304,-79.38350334159388,0.5741888051001893,0.2618881115285489,0.35521375716535886,0.5741888051001893,
f46dc364-473c-4af6-8661-01e445e6f3db_lvl89,0.5482736915653854,-48.74424406468628,0.9298768120004836,0.9289169185042281,0.8774661803945814,0.9298768120004836,
f51c61ef-825a-45c2-ac37-22a2c895cd41_lvl102,0.4429685085958678,-15.475674280300517,0.4904987923768971,-1.3308595563724301,0.5383920664010392,0.5383920664010392,
f51c61ef-825a-45c2-ac37-22a2c895cd41_lvl126,0.7497467864469342,-14.17229576200951,0.42089696196887955,0.4948316797968738,0.4504148924549727,0.4504148924549727,
f51c61ef-825a-45c2-ac37-22a2c895cd41_lvl142,0.644380413005694,-11.829193010380951,0.5650816109719643,0.17753187558227862,0.3698871893669723,0.3698871893669723,
f51c61ef-825a-45c2-ac37-22a2c895cd41_lvl167,0.6472069282657235,-10.304900033637107,0.7640425742940326,0.5498722818729544,0.06978737469311348,0.06978737469311348,
f5316da9-ca44-46c2-937a-c669e5689fad_lvl109,0.7304446090889056,-4.73917772253291,0.4608966614667125,0.8078855241958077,0.6628138454843364,0.4608966614667125,
f5316da9-ca44-46c2-937a-c669e5689fad_lvl179,0.6240777914088189,-13.457330622062583,0.6095678245516152,0.7555305330292804,-0.040407590093777326,0.6095678245516152,
f5316da9-ca44-46c2-937a-c669e5689fad_lvl66,0.798748528681321,-32.317366089078824,0.9244952834670126,-0.15458296821674394,0.5781109587438851,0.9244952834670126,
f5316da9-ca44-46c2-937a-c669e5689fad_lvl73,0.7078382180683489,-7.940064735671727,0.6654056877784621,0.3170211938710098,0.72377393735902,0.6654056877784621,
f70206b2-9f39-46ed-a0a8-5ef111e5efae_lvl133,0.7151865524327051,-22.645571938175426,0.5620323290638343,0.4251154508681627,0.23551936611080265,0.5620323290638343,
